Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Total_Income,LoanAmount_to_Income
1,1,1,1,0,-0.21037858358188607,0.07317841569828248,0.4193271040545896,0.23552820825545087,1.0,0,-0.1812153492354009,-0.11675084005650326
1,1,0,1,0,-0.043925635505879176,-0.6601415692437526,0.575509386878018,0.23552820825545087,0.0,0,-0.22505805910388657,-0.03256738263768128
1,1,0,1,0,-0.41353534183757423,0.430871838624404,-0.6648287424058521,-2.8057255568794965,1.0,1,-0.27664825498590434,-0.4462244605181426
1,0,1,1,0,1.705233012674856,-0.6601415692437526,-1.3533988068244711,0.23552820825545087,1.0,1,1.4502798123772653,-0.7901700563654391
1,1,1,0,0,-0.6265109537719032,0.6814511064466328,0.7909725361745727,0.23552820825545087,1.0,1,-0.41117685605324944,0.22843155665960505
1,0,0,1,0,0.4091443270942632,0.45914480565785987,-0.3273838101742109,0.23552820825545087,1.0,2,0.5191484297566797,-0.5508881873127685
1,1,1,1,0,1.1399475794616754,-0.6601415692437526,-0.15638131073250086,0.23552820825545087,1.0,0,0.9088514545529636,-0.5736522952446039
0,1,0,1,0,-0.38337743411032016,-0.3730497839954608,-0.9874534580192117,0.23552820825545087,1.0,2,-0.47060410426109467,-0.49897525050827485
1,1,2,1,0,-0.6164583178628186,-0.6601415692437526,-0.6830690090129679,-2.8057255568794965,0.0,1,-0.7734278061310639,-0.08329361540293298
1,1,0,1,0,-0.3730910159707917,0.65762103423272,1.5422435170551518,0.23552820825545087,0.0,2,-0.17505766526510796,0.25364843684473326
1,1,0,1,0,-0.27396735026260777,-0.6601415692437526,-0.9749132747268198,0.23552820825545087,1.0,0,-0.4453911873500044,-0.5036669492108269
1,1,1,0,1,0.09073292922976685,0.7829914480496443,3.399330660992123,0.23552820825545087,1.0,1,0.3039429728894603,0.35985769339750656
0,0,0,1,0,-0.16806399987155285,-0.6601415692437526,-0.737789808834315,0.23552820825545087,0.0,0,-0.34395733867572453,-0.44680388222582784
0,1,0,1,1,-0.6431094921334152,-0.34469603705619506,0.34978608761496094,0.23552820825545087,0.0,0,-0.7115150927570277,0.49504765677275314
1,0,1,1,0,-0.4189123331377823,3.172945741340573,-0.3273838101742109,0.23552820825545087,1.0,2,0.47828379977200847,-0.5441415465431279
0,1,2,0,0,0.7095544932145845,0.06065753029775204,-0.4254252431874581,0.23552820825545087,1.0,1,0.6964225533668944,-0.5953731371373667
0,0,0,1,0,-0.848136508232654,0.02761854882151364,-1.1094352409542982,0.23552820825545087,1.0,0,-0.8046864491220782,-0.35821037729466265
0,1,0,0,0,0.6366144373161097,1.813016027031346,-0.5382868928189867,0.23552820825545087,1.0,1,1.112301332931442,-0.6558590693141967
1,1,2,1,0,-0.3106711604422891,-0.6601415692437526,0.7111713697684414,0.23552820825545087,1.0,1,-0.48054596492585855,0.2827632760801298
1,0,0,1,0,-0.5299588925986015,-0.6601415692437526,-0.11990077751826951,-2.8057255568794965,1.0,1,-0.6905789672580318,0.1598612611077348
1,1,2,1,1,-0.5706370006958279,-0.6601415692437526,-1.098035074324851,0.23552820825545087,0.0,1,-0.7295403131064306,-0.4148018641347371
0,1,3,1,1,0.4916694544409351,1.6271414637628263,-0.4516456264351869,0.23552820825545087,0.0,0,0.9219505277261322,-0.6250805059890195
0,1,3,0,1,-0.7097374278099067,-0.6601415692437526,-1.1641560407756455,0.23552820825545087,1.0,1,-0.8627702026454959,-0.3405298237773881
1,1,0,0,0,1.203770128372841,-0.6601415692437526,1.4145616508053418,-2.8057255568794965,0.0,0,0.969980462694417,-0.3214279174318583
1,1,0,1,0,-0.39553411009339934,-0.16811116295581072,-0.5702073593814393,0.23552820825545087,1.0,0,-0.4254402912862553,-0.33786717663847116
1,1,0,1,0,-0.5886382324400028,-0.6601415692437526,0.37942652085152395,0.23552820825545087,1.0,0,-0.7467818282232509,0.6005952850977223
1,1,2,1,0,0.38109045944100356,1.6220523296968041,-0.4790060263458606,0.23552820825545087,1.0,2,0.814627694018445,-0.6187986700618879
1,0,0,1,0,-0.19331248075948648,-0.09161259215386022,-0.6819289923500231,0.23552820825545087,1.0,2,-0.210548316512069,-0.4762791373733062
0,1,0,0,0,0.6366144373161097,1.813016027031346,-0.5382868928189867,0.23552820825545087,1.0,1,1.112301332931442,-0.6558590693141967
1,1,1,0,0,0.6782276743351113,2.74553925970053,0.3030454044342266,0.23552820825545087,1.0,0,1.4106467191866525,-0.5602267071838917
0,0,0,1,0,-0.35415465530484147,-0.6601415692437526,0.7351117196902807,0.23552820825545087,0.0,2,-0.5221943001431125,0.35469370183912596
1,0,0,1,0,-0.9739113482114345,-0.6601415692437526,-0.32396376018537676,0.23552820825545087,1.0,2,-1.1157950348793506,2.0665983448401506
1,1,2,1,0,-0.59518413489243,-0.6601415692437526,1.0109957521229065,0.23552820825545087,1.0,0,-0.7530514700839128,1.050407363920049
1,1,2,1,0,-0.48624161550560535,-0.6601415692437526,-0.0469397110898065,0.23552820825545087,1.0,0,-0.64870671626004,0.13728458779910332
1,1,1,1,0,-0.3326466901040091,-0.6601415692437526,3.3240895612377708,0.23552820825545087,1.0,2,-0.5015940483152235,1.5401019840075383
1,1,1,0,0,-0.8581891441417387,-0.6601415692437526,-0.47558597635702626,0.23552820825545087,1.0,2,-1.004956723414078,0.7787287692106944
1,1,0,1,0,-0.7279724417845255,-0.20632005840388112,1.0736966685848668,0.23552820825545087,1.0,0,-0.7544397479244879,1.098352757686042
1,1,0,1,0,0.00914293080487021,0.13804468006361126,0.1423030549590192,0.23552820825545087,1.0,0,0.04702200607076569,-0.31720858658063206
1,1,0,1,0,-0.727271095093194,-0.6601415692437526,0.3190056377154529,0.23552820825545087,1.0,2,-0.8795638862008401,1.0034313901649063
1,1,1,1,0,0.18214178133330433,-0.6601415692437526,-0.4356853931539606,0.23552820825545087,1.0,1,-0.008531499130313484,-0.4623719950236373
1,0,1,1,0,0.26116017522331886,0.1905516188400292,-0.2567027770716375,0.23552820825545087,1.0,0,0.3029577434542135,-0.4947545751762585
1,1,1,1,0,-0.4640323036134415,-0.6601415692437526,-1.2416771738558874,0.23552820825545087,1.0,1,-0.627434717089937,-0.5601802667808464
1,1,1,0,0,0.10101934736929535,1.0821194392636073,-0.8688917250729594,0.23552820825545087,1.0,1,0.3967112808491825,-0.6493895014553032
1,1,0,1,0,-0.327269698803801,-0.6601415692437526,-0.7275296588678125,0.23552820825545087,1.0,1,-0.4964439853582512,-0.36652659853953873
1,0,0,1,0,-0.5381412706641355,0.37755710078988725,-1.1436357408426403,0.23552820825545087,1.0,1,-0.41077380764792126,-0.5881080122918552
0,1,2,1,0,1.5614569409519008,-0.43678512967945127,0.5128084704160577,0.23552820825545087,1.0,2,1.3744843205974777,-0.5269728289841683
1,1,0,1,0,4.176077406235694,1.8524366210665646,0.9950355188416801,0.23552820825545087,0.0,1,4.513313343403632,-0.6672801905031412
1,1,2,1,0,0.17208914542421966,0.685166982113887,0.0522417385863852,0.23552820825545087,0.0,2,0.3547494635388953,-0.4356842547229349
1,1,0,1,0,-0.23843245123514564,1.4098435171342656,-0.46418580972757895,2.2630307183454157,0.0,2,0.16242819946309195,-0.5143535942043705
1,0,0,1,1,-0.2559661185184329,0.6752310536992725,-0.3536041934219399,0.23552820825545087,1.0,2,-0.057994495095320946,-0.42236648046663194
1,1,0,0,0,-0.9395453603361915,-0.6601415692437526,-0.43454537649101593,0.23552820825545087,1.0,1,-1.0828794151108756,1.4332485404280788
1,1,0,0,0,0.35794601862706443,0.022206295132252144,-0.2065420439020692,0.23552820825545087,0.0,2,0.34899482797393067,-0.4931110151699973
1,1,0,1,0,0.07951138216846301,0.3841810530662969,-0.1769016106655062,0.23552820825545087,1.0,1,0.1826477944637266,-0.44618865981666156
1,1,1,1,0,-0.27630517256704606,0.6901753362740991,-1.216596807271103,0.23552820825545087,1.0,0,-0.07333272607586878,-0.6809443039427395
0,0,0,1,0,-0.5799882899135811,0.21252375322031491,-1.3385785902061897,-2.8057255568794965,1.0,1,-0.4966007264047677,-0.6517331364715175
1,1,0,1,1,1.9240531803702807,-0.6601415692437526,0.18106362149914024,-2.8057255568794965,1.0,2,1.6598649831479626,-0.5996120537528228
1,1,3,1,0,0.16227029174557878,-0.38670158807732946,1.944669399074643,0.23552820825545087,1.0,2,0.0482311512867504,0.18368433622673994
0,1,0,1,0,0.4970464457411432,0.09725082762962496,0.8388532360182515,0.23552820825545087,1.0,1,0.5030264935435491,-0.3056965988017172
1,1,0,1,0,-0.05000397349741875,0.009685409731721694,0.35206612094085027,0.23552820825545087,1.0,2,-0.045208904015185576,-0.21574936601598177
1,1,2,1,0,-0.5961192638142054,-0.035066658086948505,-0.5303067761783736,0.23552820825545087,1.0,2,-0.5806811020718584,-0.2076807771324375
1,1,0,1,1,2.2712197925793682,-0.6601415692437526,-0.4014848932656186,0.23552820825545087,1.0,2,1.9923799175437806,-0.6906869763266681
0,1,0,1,0,-0.21879474387786393,1.4573421017504715,-0.34334404345543723,0.23552820825545087,0.0,2,0.19440337295246762,-0.4910916881734775
1,1,0,1,0,4.6600066232544215,-0.6601415692437526,1.1637579849575004,0.23552820825545087,1.0,1,4.280351365123894,-0.6485478311964765
1,1,0,1,0,-0.18910440061149755,-0.6601415692437526,-0.6728088590464654,0.23552820825545087,1.0,2,-0.36410975894213776,-0.4121958131043909
1,1,0,1,0,1.1897431945462111,0.26204183548176757,-0.7400698421602045,-2.8057255568794965,0.0,2,1.2121677711405563,-0.6934760490266907
1,1,0,0,0,3.002256827177224,-0.6601415692437526,1.003015635482293,0.23552820825545087,1.0,0,2.692564563911271,-0.5857426790118835
0,1,0,0,1,-0.5886382324400028,-0.6601415692437526,-0.9589530414455933,0.23552820825545087,1.0,1,-0.7467818282232509,-0.30707961297124003
1,0,0,0,0,-0.043224288814547686,-0.6601415692437526,-0.610107942584505,0.23552820825545087,1.0,1,-0.22438631176167279,-0.44649745126029305
1,1,2,1,0,-0.742466940072043,-0.3820163535403568,-0.2589828103975269,0.23552820825545087,1.0,0,-0.8170242086407378,0.3149348195446486
1,1,0,1,0,-0.08530509029443707,0.2126045331261249,0.7453718696567834,0.23552820825545087,0.0,0,-0.02277254278524557,-0.11130593537276244
0,0,0,1,0,-0.758831696203111,0.7892922807028144,-0.5268867261895392,0.23552820825545087,1.0,2,-0.5080204312224018,-0.2645059947687434
1,1,0,0,0,-0.7031915253574795,-0.30414452433963834,1.1113172184620428,0.23552820825545087,1.0,1,-0.7578208762136306,1.1365101917405613
0,0,1,1,0,0.7838972424957225,0.11478006719036754,-0.46646584305346844,0.23552820825545087,1.0,2,0.7826301289509954,-0.613073641137761
0,1,0,1,0,-0.48881322004048744,0.2870028263770187,-0.4049049432544529,0.23552820825545087,0.0,2,-0.38862853693294047,-0.2903032578160757
1,1,0,0,0,-0.22043121949097075,0.2596184383074714,-1.0011336579745487,0.23552820825545087,1.0,1,-0.1391639656128186,-0.6020566453314306
1,1,0,1,0,-0.7892233861608089,-0.6601415692437526,0.27910505451238726,0.23552820825545087,1.0,0,-0.9389015680963901,1.2659194678827832
1,1,0,0,0,1.4943614408145216,0.2959693959219146,2.7506611797765697,0.23552820825545087,1.0,2,1.5133344962330648,-0.24436215928256813
1,1,2,1,0,-0.07969431676378515,-0.6601415692437526,0.545868953641455,0.23552820825545087,1.0,1,-0.259317173556789,-0.016514526318916076
1,0,0,0,0,0.3953511754980772,-0.6601415692437526,2.1270720651458004,0.23552820825545087,1.0,0,0.19567969290267376,0.12804183699181168
1,0,0,0,1,-0.970404614754777,-0.5338017965571098,-0.558807192751992,-1.791974301834514,0.0,1,-1.0774158700608705,1.1675842865486061
1,0,0,1,1,-0.7029577431270356,-0.6601415692437526,-0.9703532080750408,0.23552820825545087,0.0,1,-0.8562766450040961,-0.18401448156780856
1,0,1,1,1,-0.8528121528415306,-0.07287165400596944,-0.4026249099285634,0.23552820825545087,1.0,1,-0.8370198878606345,0.24862728660500616
1,0,0,1,1,-0.258537723053315,1.2993366059863578,-0.7218295755530888,0.23552820825545087,1.0,0,0.1125397635146823,-0.5710985511050384
1,1,0,1,0,-0.9657289701459004,0.40841502480925906,0.44098742065053964,0.23552820825545087,1.0,2,-0.8117621877933966,0.8403709363553575
1,0,0,1,0,-0.04112024874055322,-0.3213506442771415,-0.5451269927966551,0.23552820825545087,1.0,2,-0.12846079129354598,-0.45828648950142603
1,1,0,1,0,-0.6657863684864667,-0.6601415692437526,0.18904373813975323,0.23552820825545087,1.0,1,-0.820674035866766,0.6744932002204989
1,1,0,1,0,-0.10400766872994346,-0.6601415692437526,-1.3773391567463107,0.23552820825545087,1.0,2,-0.2826044147535332,-0.706565932203424
1,1,2,0,0,0.6686426028869144,0.39290528289376325,2.9923447123208535,0.23552820825545087,1.0,1,0.7493338523552662,0.02360649152564753
1,0,3,1,0,-0.18115580477640733,0.003223017266931784,-0.9224725082313618,0.23552820825545087,1.0,0,-0.17261698325506467,-0.5686936208863038
1,0,3,1,0,0.149646051301612,1.916171966750555,0.38398658750330295,0.23552820825545087,1.0,2,0.6744788068545777,-0.4388759974279314
1,1,2,0,0,-0.6470837900509603,1.319854702062066,0.9699551522568958,0.23552820825545087,1.0,0,-0.25392080324100497,0.13126787242366417
1,1,0,0,0,1.203770128372841,-0.6601415692437526,1.4145616508053418,-2.8057255568794965,0.0,0,0.969980462694417,-0.3214279174318583
1,1,2,1,0,-0.6164583178628186,-0.6601415692437526,-0.6830690090129679,-2.8057255568794965,0.0,1,-0.7734278061310639,-0.08329361540293298
1,1,0,1,0,-0.7024901786661479,2.2032637519988465,1.0178358521005748,0.23552820825545087,1.0,2,-0.06211454546089888,-0.005449844832270875
1,1,0,1,1,-0.8053543600614331,1.2280079491562395,0.19018375480269822,0.23552820825545087,1.0,2,-0.430971011070482,-0.006437447610972247
1,1,2,0,0,0.5519852698954433,0.37860723956541575,-0.6488685091246258,0.23552820825545087,1.0,1,0.6336365684479803,-0.6306193909440038
